WY7,SANDLER & TRAVIS TRADE ADVISORY SER,"5200 BLUE LAGOON DRIVE, SUITE 600",,MIAMI,FL,331260000,3052679200,Broker
WY8,C A SHEA TEST FILER,910 SYLVAN AVENUE,,ENGLEWOOD,NJ,076320000,2015682810,Surety
WY9,ROLAND DGA CORPORATION,15271 BARRANCA PARKWAY,,IRVINE,CA,927180000,7147272100,Importer
W01,GERTRUDE MIKSITS,167-16  146TH AVENUE,,JAMAICA,NY,114340000,7182446668,Broker
W02,"WALSH CHB, INC.",515 ROCKAWAY AVENUE,,VALLEY STREAM,NY,115810000,5165615880,Broker
W04,FIRST AMERICAN AIR SERVICES,146-92 GUY R BREWER BLVD,,JAMAICA,NY,114340000,7182441430,Broker
W06,JOHN T. RAIA CUSTOMHOUSE BROKERS IN,467 WEST 4TH STREET,,WEST ISLIP,NY,117950000,5164225267,Broker
W07,SUSAN ROWAN,DBA GALAXY CUSTOMHOUSE BROKER,148-05  175TH STREET,JAMAICA,NY,114340000,7189178308,Broker
W08,DAPHNE HAJOVSKY,DBA INTERNATIONAL CUSTOMS BROKERS,11008 CRINKLEAWN,HOUSTON,TX,770860000,7135803786,Broker
W09,RANDALL C HOUCHEN,108 ROBERTON CROSSING,,FAIRFIELD,CT,004300000,5165618010,Broker
W10,DAVID E KIRBY,1333 HILLCREST BLVD,P O BOX 418,MILLBRAE,CA,940300000,4156921422,Broker
W11,LANCER CARGO SERVICES,182-16 149TH ROAD,ROOM 217,JAMAICA,NY,114130000,7189177882,Broker
W12,MARUZEN OF AMERICA INC,19640 RANCHO WAY,,DOMINQUEZ HILLS,CA,902210000,2136378874,Broker
W13,MCCLARY SWIFT & COMPANY - BLAINE IN,63 12TH STREET,,BLAINE,WA,982300000,2063324552,Broker
W14,KMD CUSTOMHOUSE BROKER,11222 LA CIENEGA  #300,,INGELWOOD,CA,903040000,2136413477,Broker
W15,ROBERT F BROADHEAD,DBA RF BROADHEAD CHB,3429 TANGLEWOOD PLACE,ANCHORAGE,AK,995170000,9072434457,Broker
W16,IBC CUSTOMS BROKERAGE INC,140-35 QUEENS BLVD,,JAMAICA,NY,114350000,7182441590,Broker
W17,BAILEY CUSTOM BROKER INC,3444 ELLICOTT CENTER DR,SUITE 104,ELLICOTT CITY,MD,210430000,3014610600,Broker
W19,TRAFFIC SYSTEMS CORP,COMERCIO STREET NO 302 (ALTOS),P O BOX 641,SAN JUAN,PR,,8097252775,Broker
W20,CARL S YOO,DBA JIT CUSTOMS BROKER CO,"5300 W CENTURY BLVD, SUITE 220",LOS ANGELES,CA,900450000,2136495693,Broker
W21,MODAWEST INTERNATIONAL INC,5246 WEST 111TH STREET,,LOS ANGELES,CA,900450000,3103380630,Broker
W22,"GPS CUSTOMSHOUSE BROKERAGE, INC.",22 EXPORT DRIVE,,STERLING,VA,221700000,7034506800,Broker
W23,MARILYN E MERRELL,3054 NW 72ND AVENUE,,MIAMI,FL,331220000,3055918750,Broker
W24,D KRATT INTERNATIONAL INC,840 SIVERT DRIVE,,WOOD DALE,IL,601910000,3128601230,Broker
W26,NANCY CUNNINGHAM,121 DORIS AVE,,FRANKLIN SQUARE,NY,110100000,7186564489,Broker
W28,THOMAS J PALOPOLI,1031 67TH ST,,BROOKLYN,NY,112190000,0000000000,Broker
W29,LEONARD SHAYNE,325 EAST 79TH ST,,NEW YORK,NY,100210000,0000000000,Broker
W30,REGGIE MARTIN,P O BOX 3307,1 CORPORATE DRIVE,WINDSOR LOCKS,CT,060960000,2032921993,Broker
W32,RASHID CUSTOMHOUSE BROKERAGE (RCB),122 WEST GRANT STREET,,CALEXICO,CA,922310000,6193571973,Broker
W33,JULIE MEI WANG,DBA SUCCESS SYSTEM SERVICE,1103 S SAN GABRIEL BLVD  #J,SAN GABRIEL,CA,917760000,8182852369,Broker
W35,DAVID HARLOW,110 W OCEAN BLVD,S-1100,LONG BEACH,CA,908020000,2134373538,Broker
W36,MARIAN E DUNTLEY,200 OCEANGATE,SUITE 600,LONG BEACH,CA,908020000,2134910440,Broker
W38,FRANK DE LA TORRE,DBA ALLIANCE INTERNATIONAL,100 OCEANGATE AVENUE   P-1,LONG BEACH,CA,908020000,2134994935,Broker
W39,ROLANDO E CAMPOS,DBA LA SALLE INTERNATIONAL,215 N EUCALYPTUS AVENUE,INGLEWOOD,CA,903010000,2136414574,Broker
W40,CHERYL MARIE BARTOLOTTA,122 W IMPERIAL AVENUE,,EL SEGUNDO,CA,902450000,3103228123,Broker
W41,LOUIS V DEMALIO,2745 52 WAY NO,,ST PETERSBURG,FL,337100000,5162399258,Broker
W42,MICHAEL DELUCA,1564 EAST 56TH STREET,,BROOKLYN,NY,112340000,5162399258,Broker
W43,CABALLERO BROKERS INC,1000 WASHINGTON STE 2,,LAREDO,TX,780400000,5127274426,Broker
W44,"CARGO U.K., INC.","575 SULLIVAN ROAD, UNIT A",,ATLANTA,GA,303490000,4047660371,Broker
W45,ROBERT P WEINRIB,46L BUNKER DRIVE,,OCEAN SIDE,NY,115720000,5168877400,Broker
W46,JOSEPH ACCARDI,9 DAISY LANE,,COMMACK,NY,117210000,7186563666,Broker
W47,MANAGEMENT CONSULTANT BROKERAGE INC,802-814 BERGEN STREET,,NEWARK,NJ,071080000,9736245200,Broker
W48,DON S FREIDKIN,HIGHLAND ROAD,,RUE,NY,105800000,2126979141,Broker
W49,THOMAS A COSCETTE,62 BONAIRE DRIVE,,DIX HILLS,NY,117460000,5168877400,Broker
W51,ROGER M LITTLETON,DBA ALLIANCE BROKERS INTERNATIONAL,1240 E NORTHWEST HIGHWAY #109,GRAPEVINE,TX,790510000,8174973683,Broker
W52,BEVERLY G DAMPF,RT 5 BOX 577,,AMARILLO,TX,791180000,8066221406,Broker
W53,JANE B BOWERS,2406 OBERLIN,,LUBBOCK,TX,794150000,8067658733,Broker
W54,BRAHM INTERNATIONAL LTD,3321 WEST RAWSON AVENUE,,FRANKLIN,WI,53132,4147617166,Broker
W55,JAIME NAZARIO,JARDINE DE SAN FRANCISCO,BLDG #2  APT 304,RIO PIEDRAS,PR,,8097634772,Broker
W56,JANET S RIGGS,4821 NORTH 28TH,,TACOMA,WA,984070000,2067525871,Broker
W57,CHARLES A MCCLOSKEY,84-55 159TH STREET,,JAMAICA,NY,114320000,7189955171,Broker
W59,DOUGLAS B BOSTRUM,P O BOX 1136,,BAINBRIDGE ISLA,WA,981100000,2068424853,Broker
W61,CAROL SAWADE MASTROMICHALIS,8910 SHORE COURT,,BROOKLYN,NY,112090000,7189954827,Broker
W62,JESUS M ALTIERI,BOX 16031 CONDADO CONTRACT STATION,,SAN JUAN,PR,00908,8097232160,Broker
W63,LINDA J POLLACKOV,55 ELM STREET,,LYNBROOK,NY,115630000,7186328518,Broker
W65,JOHN R NAIRN,5710 W MANCHESTER AVENUE,SUITE 209,LOS ANGELES,CA,900450000,3103380771,Broker
W66,CBT INTERNATIONAL INC,110 W OCEAN BLVD,SUITE 1003,LONG BEACH,CA,908020000,3109837211,Broker
W67,BERNARD ROCHMAN,5710 W MANCHESTER BLVD,SUITE 211,LOS ANGELES,CA,900450000,2132159417,Broker
W68,ROSANNE ESPOSITO,55 ROCKLAND AVENUE,,STATEN ISLAND,NY,103060000,2129430230,Broker
W69,CONTINENTAL AGENCY INC,135 BREA CANYON ROAD,,INDUSTRY,CA,917890000,9095958884,Broker
W70,CUSTOMS AND TRADE SERVICES INC,11010 NW 30TH STREET,SUITE  106,MIAMI,FL,331220000,3054777088,Broker
W71,ALLEN E SMITH,1801 SOUTH 2ND STREET  SUITE 740,MCALLEN NATL BANK BLDG ONE PARK PL,MCALLEN,TX,785030000,5126865883,Broker
W72,CALIBER CUSTOMS BROKERS & FF INC,1731 ADRIAN ROAD,UNIT #1,BURLINGAME,CA,940100000,4152599500,Broker
W74,JOHN J CLARKE,8735 BELLANCA AVENUE,,LOS ANGELES,CA,900450000,3106708211,Broker
W75,PATTAMA SCIDMORE,5300 W CENTURY BLVD  SUITE 207-B,,LOS ANGELES,CA,900455929,2136456332,Broker
W76,THOMAS CZUBAK,8 LOYOLA COURT,,MOLATCONG,NJ,078430000,7189493005,Broker
W77,DOREEN POWERS,1416 NOEL AVENUE,,HEWLETT,NY,115570000,7186568296,Broker
W78,WANDA M PONGRACZ,3345 GREENFIELD,,MELVINDALE,MI,481220000,3139286300,Broker
W79,HITACHI TRANSPORT SYSTEM (AMERICA),2222 ENRICO FERMI DRIVE,,SAN DIEGO,CA,921540000,6196611455,Broker
W80,SAMUEL FOCARINO,SUNVIEW DRIVE,,GLEN COVE,NY,115420000,7186328535,Broker
W81,DOMINICK CRAPANZANO,125 SHERMAN STREET,,LYNBROOK,NY,115630000,7186327430,Broker
W82,J H BACHMANN INC,"2250 E. DEVON AVE., STE.215",,DES PLAINES,IL,600180000,2019381800,Broker
W83,LOERA CUSTOMS BROKERAGE,4402 AUSTIN ROAD,,BROWNSVILLE,TX,785210000,5125446534,Broker
W84,JORGE X DETUYA,3054 N W 72ND AVENUE,,MIAMI,FL,331220000,3055918750,Broker
W85,ALASTAIR HARRISON,10137 NANTUCKET DRIVE,,SAN RAMON,CA,945830000,4082824264,Broker
W86,MIDWEST TRANSATLANTIC LINES INC,1230 WEST BAGLEY ROAD,,BEREA,OH,440170000,4402431993,Broker
W87,ANNE HILSABECK,5000 BIRCH STREET,SUITE 3000  WEST TOWER,NEWPORT BEACH,CA,926602140,9497941891,Broker
W88,KAREN CHARUKA,30 MORRISON STREET,,CLOSTER,NJ,076240000,2017841996,Broker
W89,EILEEN BUCCHERI,370 MEACHAM AVENUE,,ELMONT,NY,110030000,7186565430,Broker
W90,MALCA-AMIT CUSTOMHOUSE BROKERS INC,580 FIFTH AVENUE,,NEW YORK,NY,100360000,2128408330,Broker
W91,GOLDEN EAGLE CUSTOMS BROKERS INC,9270 N W 100 TH STREET,,MEDLEY,FL,331780000,3058881600,Broker
W92,"DONALD INTERNATIONAL, INC.","5250 WEST CENTURY BLVD, UNIT 406",,LOS ANGELES,CA,900450000,2133380833,Broker
W93,NEW WAVE LOGISTICS (USA) INC,2417 EAST CARSON STREET,SUITE 200,LONG BEACH,CA,90810,3105180588,Broker
W94,EVANS WOODS AND MOORING INC,928 W HILLCREST BLVD,,INGLEWOOD,CA,903010000,2134101221,Broker
W96,DARTRANS INC,6610 TRIBUTARY STREET,,BALTIMORE,MD,212240000,3016634450,Broker
W97,JERE R JAMESON INC,2275 N W 150TH STREET,,MIAMI,FL,330540000,3055926321,Broker
W98,IMMEDIATE CUSTOMS SERVICE INC.,149-05 177TH STREET,,JAMAICA,NY,114340000,7182441953,Broker
W99,ROBERT VAN DEVENTER,45 GRENADIER LANE,,EAST ISLIP,NY,117300000,7182446395,Broker
XE3,BURTON SNOWBOARDS,2002 RIDGE RD,,CHAMPLAIN,NY,12919,5182982256,Importer
002,J F MORAN CO INC,"160 SECOND ST., STE 210",,CHELSEA,MA,02150,6178840229,Broker
003,PORTER INTL INC,P O BOX 81488,,SAN DIEGO,CA,92138,6192980571,Broker
004,CIRCLE INTERNATIONAL INC,15350 VICKERY DRIVE,,HOUSTON,TX,770320000,2816183750,Broker
005,OVAIR FREIGHT SERVICE,147-31 176TH ST,,JAMAICA,NY,11434,7189954848,Broker
006,PACIFIC CUSTOMS HOUSE BROKERS,P O BOX 607,,SPARKS,NV,89431,7023583931,Broker
007,MARVIN H PARKER INC,4510 W INTL AIRPORT RD,SUITE 306,ANCHORAGE,AK,99502,9072432141,Broker
008,PORT BROKERS INC,152-60 ROCKAWAY BLVD,,JAMAICA,NY,11434,0000000000,Broker
009,QUAST & CO,"332 S. MICHIGAN AVE, SUITE 1900",,CHICAGO,IL,60604,3124353870,Broker
010,REEDY FORWARDING CO,3730 NW 54TH ST,,MIAMI,FL,33142,3056330651,Broker
011,ROYAL FREIGHT BROKERS,P O BOX 1267,,VALLEY STREAM,NY,11582,7189176235,Broker
012,SHANNON BROKERAGE CO,P O BOX 430,,NOGALES,AZ,85628,6022873671,Broker
014,WILMINGTON SHIPPING CORPORATION,P O BOX 2110,,WILMINGTON,NC,284010000,9193920914,Broker
015,WM STONE & CO,109 EAST MAIN STREET,,NORFOLK,VA,23514,8046223293,Broker
016,TRANS-OVERSEAS CORPORATION,P.O. BOX 42494,,DETROIT,MI,48242,7349469193,Broker
017,UNIVERSAL TRANSCONTINENTAL CORP,55 AVENUE OF THE AMERICAS,,NEW YORK,NY,100130000,2129890100,Broker
018,E C MCAFEE,PEACE BRIDGE PLAZA,SUITE 209,BUFFALO,NY,142130000,7168850339,Broker
020,JAGRO CUSTOMS BROKERS AND INTL FREI,290 NYE AVENUE,,IRVINGTON,NJ,07111,9733756655,Broker
021,HEEMSOTH-KENNER CORP,7 DEY ST,SUITE 700,NEW YORK,NY,10007,2123494433,Broker
022,GOFF & PAGE CO,P O BOX 9248,,PROVIDENCE,RI,02940,4017859100,Broker
023,"FRED P. GASKELL CO., INC.",P O BOX 3157,,NORFOLK,VA,23517,7576224371,Broker
024,"EXPORT-IMPORT SERVICES, INC.",900 ROUTE # 9 NORTH,,WOODBRIDGE,NJ,07095,7326368700,Broker
025,DUNNINGTON & ARNOLD INC,1975 LINDEN BLVD.,,ELMONT,NY,110030000,2127321700,Broker
026,T D DOWNING CO,115 BROAD ST,,BOSTON,MA,021100000,6174264800,Broker
027,CORRIGAN DISPATCH CO,P O BOX 1240,,LAREDO,TX,780400000,9567234343,Broker
028,KEYNOTE CARGO CLEARNACE,147-60 175TH ST,,JAMAICA,NY,114340000,7186564503,Broker
029,CARL & STARTARE,604 LAFAYETTE BLDG,,PHILADELPHIA,PA,191060000,2159227058,Broker
030,"A BURGHART SHIPPING COMPANY, INC",700 RAHWAY AVENUE,,UNION,NJ,07083,9086874400,Broker
031,B & D CHB,1314 TEXAS AVE,,HOUSTON,TX,770020000,7132270715,Broker
032,A J ARANGO,501 EAST JACKSON,,TAMPA,FL,336020000,8132291531,Broker
033,ALOYD FORWARDING CO INC,175-57 148TH ROAD,,JAMAICA,NY,114340000,7186328505,Broker
034,AIRSPED INC,P O BOX 66013,,CHICAGO,IL,60666,3126867520,Broker
035,AERO SPACE CARGO INC,168-01 ROCKAWAY BLVD,,JAMAICA,NY,11434,7189954860,Broker
036,E SIDNEY STOCKWELL CO INC,225 FRIEND ST,,BOSTON,MA,021140000,6177420218,Broker
037,W F WHELAN CO,INTL TERMINAL,DETROIT METROPOLITAN AIRPORT,DETROIT,MI,48242,0000000000,Broker
038,"A & A, LTD.",P O BOX 7746,98 FRONT ST,NEW BEDFORD,MA,027400000,5089991383,Broker
039,CENTRAL CAROLINA SHIPPING INC,4101 W BLVD,RM C-22,CHARLOTTE,NC,282190000,7043920175,Broker
040,M K C CUSTOMS BROKERS INTL INC,9950 W LAWRENCE AVENUE,SUITE 307,SCHILLER PARK,IL,60176,7086714998,Broker
043,THOMAS A BURCET CB,2019 NW 89 PLACE,,MIAMI,FL,331720000,3055925973,Broker
045,SCHMIDT PRITCHARD & CO INC,9801 W LAWRENCE AVE,,SCHILLER PARK,IL,601760000,3126715130,Broker
046,JAGRO AIR SERVICES,161-15 ROCKAWAY BLVD,,JAMAICA,NY,114340000,7186563666,Broker
047,AMERICAN BROKERAGE CO INC,7150 N W 50TH STREET,,MIAMI,FL,33166,3055913957,Broker
048,FEDEX CUSTOMS BROKERAGE CORP,2930 AIRWAYS BLVD SUITE 200,,MEMPHIS,TN,381940000,9019226149,Broker
050,"INTERNATIONAL SERVICE GROUP, INC",301 EAST GRAND AVENUE,,S SAN FRANCISCO,CA,94080,6508711420,Broker
051,INTL SPECIALISTS INC,177 MILK STREET,,BOSTON,MA,02109,6173579383,Broker
052,"C.B. LAY CUSTOMS BROKERS, INC.",P O DRAWER J J,,DOUGLAS,AZ,85607,5203647557,Broker
053,DAVID J. LEE,DBA FIL-KO CUSTOMS SERVICE,1500 WEST COVINA PKWY STE 211A,WEST COVINA,CA,91790,6263383359,Broker
054,IRVING LEHAT,3000 OCEAN PARKWAY,,BROOKLYN,NY,11235,7189967714,Broker
055,T TED LEE,DBA INCARE CARGO SERVICES,8402 OSAGE AVENUE,LOS ANGELES,CA,900454402,2136709360,Broker
056,"LESCHACO, INC.","8552 KATY FREEWAY, UNIT 223",,HOUSTON,TX,77024,7139320879,Broker
058,TOMMY C MAY,2006 WAYNE STREET,,PASADENA,TX,77502,7134728809,Broker
059,JOSEPH G MAZZARISE CB INC,175-01 ROCKAWAY BLVD,,JAMAICA,NY,11434,7186564050,Broker
060,R J MCCRAKEN & SON INC,5500 44TH STREET S E,,GRAND RAPIDS,MI,49508,0000000000,Broker
061,HOOPER INTL INC,P O BOX 66236,,CHICAGO,IL,60666,3123821155,Broker
062,"TOTAL LOGISTICS RESOURCE, INC",PO BOX 30419,,PORTLAND,OR,972940000,5032576090,Broker
063,C & R CUSTOMS BROKERS INC,5300 W CENTURY BLVD,SUITE 409,LOS ANGELES,CA,900450000,2134100610,Broker
064,KEVIN M DIRAN DBA ARMEN CHB,311 CEDAR AVE,,LONG BEACH,CA,908020000,2134323257,Broker
065,OCEANLAND SERVICE INC,223 E GARVY AVE,,MONTERRAY PARK,CA,917540000,8183080622,Broker
066,"D. HAUSER, INC.",ONE CROSS ISLAND PLAZA,,ROSEDALE,NY,11422,7187231184,Broker
068,DAVID L QUIGLEY,4 CARDIFF CT,,HUNTINGTON STA,NY,11746,0000000000,Broker
069,SIMMONS BROKERAGE SERVICE,8936 SEPULVEDA BLVD,,LOS ANGELES,CA,900450000,2134101622,Broker
070,ELCO SHIPPING CORP,7 DEY ST,,NEW YORK,NY,100070000,0000000000,Broker
071,"WILLIAM B SKINNER, INC.",247 FRELINGHUYSEN AVENUE,,NEWARK,NJ,071140000,9736437205,Broker
072,KINTETSU INTERMODAL (USA) INC,711 GLASGOW AVE,,INGLEWOOD,CA,903010000,3105681001,Broker
073,AMANA EXPRESS,147-04 176TH ST,,JAMAICA,NY,114340000,7186328580,Broker
074,NATHAN WEIN,HARBOR ENTERPROSE BLDG,,DUNDALK,MD,212220000,0000000000,Broker
075,TRANSMARINE SYSTEMS INC,15 HOOK CREEK BLVD,IND BLDG,VALLEY STREAM,NY,115810000,5165618010,Broker
077,TRANSWORLD SHIPPING CORP,75 MAIDEN LANE,SUITE 903,NEW YORK,NY,10038,2122674800,Broker
079,JAMES C TROMBETTA,CARGO BLDG 89,JFK AIRPORT,JAMAICA,NY,114300000,7189957270,Broker
081,VIMAR,P O BOX 522003,,MIAMI,FL,331520000,3055919578,Broker
082,"WILLIAMS CLARKE CO., INC.",603 NORTH FRIES AVENUE,,WILMINGTON,CA,90748,3108346458,Broker
083,DENNIS R YOKEUM,11222 LA CIENAGA BLVD,SUITE 300,INGLEWOOD,CA,903040000,2136413477,Broker
084,CHARLES HAPPEL CO,17 BATTERY PLACE,,NEW YORK,NY,100060000,2124872620,Broker
085,U S BROKERS (BOS) INC,331-333 NORTHERN AVENUE,,BOSTON,MA,02210,6179514662,Broker
086,HENDRIX MILES HENDRIX,P O BOX 144,,EL PASO,TX,799420000,0000000000,Broker
097,U S BROKERS (BTV INC.),P O BOX 399,,CHAMPLAIN,NY,129190000,5182985455,Broker
098,EMMETT I SINDIK,926 WORLD TRADE CENTER,,NEW ORLEANS,LA,70130,5042429960,Broker
099,MATTOON & CO,P O BOX 2550,,SAN FRANCISCO,CA,94126,4155418560,Broker
100,HIPAGE CO INC,227 EAST PLUME STREET,PO BOX 3158,NORFOLK,VA,23514,7574461504,Broker
101,"KUEHNE & NAGEL, INC.",820 CROMWELL PARK DRIVE,,GLEN BURNIE,MD,21061,4109689000,Broker
102,LUND & PULLARA INC,4 E PORT RD,SUITE 40,RIVIERA BEACH,FL,33404,3059475748,Broker
104,MCCLARY SWIFT & CO INC,625 1ST AVE,,SEATTLE,WA,98104,2066243936,Broker
105,JOHN G MCGIFFIN CHB,1510 TALLYRAND AVE,P O BOX 3,JACKSONVILLE,FL,32201,9043531741,Broker
106,WILLIAM A MCGINTY CO,9950 LAWRENCE,,SCHILLER PARK,IL,601760000,0000000000,Broker
107,JAMES M. WOLTMANN,147-39 175TH ST,DBA PIER AIR INTL,JAMAICA,NY,114340000,0000000000,Broker
108,SOTOS AIR FRT & CHB,10000 JOHN SAUNDERS,,SAN ANTONIO,TX,78216,5123411435,Broker
109,SJ STILE ASSOCIATES LTD,181 SOUTH FRANKLIN AVENUE,,VALLEY STREAM,NY,11581,5163942100,Broker
110,"UPS SUPPLY CHAIN SOLUTIONS, INC.",55 2ND ST,,SAN FRANCICSO,CA,941053491,3106306148,Broker
111,JAMES W SWIFT,DBA J W SWIFT COMPANY,5710 W MANCHESTER AVE  SUITE 205,LOS ANGELES,CA,90045,2136412060,Broker
112,FEDEX TRADE NETWORK TRANSPORT BRKR,128 DEARBORN ST,,BUFFALO,NY,142070000,7168791010,Broker
113,"BARTHCO INTERNATIONAL, INC",721 CHESTNUT ST,,PHILADELPHIA,PA,19106,2152388600,Broker
114,H W ROBINSON & CO,CARGO BLDG. 80  ROOM 211,JFK AIRPORT,JAMAICA,NY,11430,7186565685,Broker
115,TRANSWORLD SHIPPING SERVICES INC,P O BOX 795,,TOLEDO,OH,43695,4195366100,Broker
116,VALLS INTL (HOUSTON) INC,16558 AIR CENTER BLVD,BLDG C,HOUSTON,TX,77032,7138215991,Broker
117,RONALD G SLEEIS,440 SOUTH HINDRY AVENUE,SUITE H,INGLEWOOD,CA,903010000,3103377401,Broker
118,ABELARDO SALINAS INC,1020 JUAREZ AVE,,LAREDO,TX,780400000,5127232914,Broker
119,G COSIMANO INC,P O BOX 17092,,WASHINGTON,DC,20041,7034719824,Broker
120,CAMELOT CO.,9865 WEST LELAND AVENUE,,SCHILLER PARK,IL,60176,8476785400,Broker
121,DONNELL CUSTOMS SERVICE INC,P O BOX 66506,,CHICAGO,IL,60666,0000000000,Broker
122,"INTER-MARITIME FWDG CO., INC.",156 WILLIAM ST,,NEW YORK,NY,10038,2125536068,Broker
123,INEX IMPORT SERVICES,746 BURIGINAL DR,,BENSENVILLE,IL,601060000,3128602450,Broker
124,F E MCCARTNEY,P O BOX 312,,INTL FALLS,MN,566490000,2182865231,Broker
125,"DJS INTERNATIONAL SERVICES, INC.",8411 STERLING,SUITE 101,IRVING,TX,75063,2149298433,Broker
126,LESLIE P SKELTON,DBA TRANS-UNION CONTAINER LINE CHB,11222 LACIENEGA BLVD   SUITE 222,INGLEWOOD,CA,903040000,3104171601,Broker
133,TAUB HUMMEL & SCHNALL INC,39 BROADWAY,20TH FLR,NEW YORK,NY,10006,2129689300,Broker
134,JEFFREY JACOBS,2127 BEYER BLVD,SUITE B,SAN YSIDRO,CA,92073,6196804307,Broker
135,R A LESLIE & CO,43 PARK PLACE,2ND FLOOR,NEW YORK,NY,10007,0000000000,Broker
136,LAWRENCE M LEWIS,5445 HENNEMAN DRIVE,SUITE 202,NORFOLK,VA,23513,0000000000,Broker
137,LIBERTY INTERNATIONAL INC,140 EASTERN AVENUE,,CHELSEA,MA,02150,6178849100,Broker
138,JAMES O LINDSEY CO LTD,1200 AVIATION BLVD.,,HAWTHORNE,CA,90250,2136437473,Broker
139,EDWARD J ESPOSITO,"136 WILLIAMS STREET, FOURTH FLOOR",,NEW YORK,NY,10038,0000000000,Broker
140,"J.G. EBERLIN & CO., INC.",145 HIGBIE LANE,,WEST ISLIP,NY,117950000,2122331360,Broker
141,S A F CUSTOMS BROKERS INC,144-30 157TH ST,,JAMAICA,NY,114340000,7187122477,Broker
142,EVANS & WOOD & CO INC,P O BOX 1533,,HOUSTON,TX,772510000,7134680406,Broker
143,FERREIRA DBA G F EXPEDITERS,161-15 ROCKAWAY BLVD,,JAMAICA,NY,114340000,7182760301,Broker
144,NORMAN G JENSEN INC,"3050 METRO DRIVE, UNIT 300",,MINNEAPOLIS,MN,55425,6128547363,Broker
145,LEO INTL,167-43 148TH AVE,,JAMAICA,NY,114340000,7189955140,Broker
146,A J CUSTOMS BROKER,2200 E PATRICK LANE,#20,LAS VEGAS,NV,891190000,7027982828,Broker
147,HAROLD MISTLER,182-16 149TH ROAD,,JAMAICA,NY,114130000,7186565991,Broker
148,WORLD WISE CARGO INC,CARGO BLDG 110,JFK AIRPORT,JAMAICA,NY,114300000,0000000000,Broker
151,CHEYENNE ALDAMUY,122-20 192D ST.,,ST. ALBANS,NY,114130000,7189781761,Broker
153,"THE I.C.E. CO., INC.",P O BOX 610583,,DFW AIRPORT,TX,752610583,8174816565,Broker
156,"PW BELLINGALL, INC","580 WASHINGTON STREET, UNIT 203",,SAN FRANCISCO,CA,941110000,4157818640,Broker
157,AIR-MAR SHIPPING INC,P O BOX 3586,,SAN JUAN,PR,00904,8097921400,Broker
163,"PLS CUSTOM HOUSE BROKER, INC.",2150A EAST COLLEGE AVENUE,,CUDAHY,WI,531100000,4145716026,Broker
164,PATRICK POWERS CUSTOMS BROKERS INC,27 BLAKE AVENUE,,LYNBROOK,NY,115630000,7186568296,Broker
165,PORTSIDE CUSTOMS SERVICE INC,1201 CORBIN ST,,ELIZABETH,NJ,072012943,0000000000,Broker
166,INTERCONTINENTAL CUSTOMS SERVICES,4950 WEST DICKMAN ROAD,,BATTLE CREEK,MI,49015,0000000000,Broker
168,GEORGE B SALAS & CO,806 W HYDE PARK BLVD,,INGLEWOOD,CA,903020000,2137764762,Broker
169,"HENSEL, BRUCKMANN & LORBACHER, INC.","500 BI-COUNTY BLVD., UNIT 100",,FARMINGDALE,NY,11735,6317559100,Broker
170,SPECIFIC INTL FREIGHT FORWARDERS,401 BROADWAY,,NEW YORK,NY,100130000,2124319023,Broker
171,MSAS CARGO INTERNATIONAL INC,301 SWIFT AVE,,SO SN FRANCISCO,CA,94080,2137768313,Broker
172,MCLEAN CARGO SPECIALISTS INC,P O BOX 60469 AMF,,HOUSTON,TX,77205,7134460021,Broker
173,MICHAEL J MCSHERRY,AIR CARGO BLDG,HANCOCK INTL AIRPORT,N SYRACUSE,NY,13213,3154452128,Broker
174,GEORGE MENDEZ & CO,524-A GRAND AVE,,NOGALES,AZ,85621,6022879494,Broker
175,NORMAN KRIEGER INC,5761 W IMPERIAL HIGHWAY,,LOS ANGELES,CA,90045,2132150071,Broker
176,KAMINO AIR IMPORT CORP,161-15 ROCKAWAY BLVD,,JAMAICA,NY,114340000,7186568422,Broker
177,INTERAMERICAN WORLD TRANSPORT CO,12000 AVIATION RD,,HAWTHORNE,CA,90250,2136712387,Broker
178,HECNY BROKERAGE SERVICE INC,618-622 GLASGOW AVENUE,,INGLEWOOD,CA,90301,2136420951,Broker
179,"SIG M GLUKSTAD, INC.",PO BOX 523730,,MIAMI,FL,33126,3055940038,Broker
180,LIBERATI CORPORATION,325 CHESTNUT STREET,,PHILADELPHIA,PA,19106,2159254200,Broker
181,EXPRESS FWD & STORAGE CO    C2686,14 RECTOR ST,,NEW YORK,NY,100060000,0000000000,Broker
182,DOLLIFF & CO INC,395 MAVERICK STREET,,EAST BOSTON,MA,021280000,6174519200,Broker
184,I L COHEN & CO INC,225 BROADWAY,,NEW YORK,NY,100070000,2129641220,Broker
185,CARGO LINK AIR FREIGHT INC,147-48 175TH STREET,,JAMAICA,NY,114340000,7186564687,Broker
186,BCB INTERNATIONAL INC.,1245 NIAGARA STREET,,BUFFALO,NY,142130000,7168841554,Broker
188,ANDERSON SHIPPING CO,"2430 MALL DRIVE, UNIT 295",,N CHARLESTON,SC,294060000,8437445800,Broker
189,ALMAR INTERNATIONAL,7300 N W 35TH TERRACE,,MIAMI,FL,331220000,3055947100,Broker
190,AIR SEA FORWARDERS INC,9474 KEARNY VILLA ROAD SUITE 205,,SAN DIEGO,CA,92126,6195499200,Broker
